burst	rep	timestamp	lumen	tempA	relhumA	tempB	relhumB	weight
59	3	26/6/2019-03:04:06	17	26.10	59.00	25.20	56.00	3.7
59	4	26/6/2019-03:04:07	17	26.20	59.00	25.20	56.00	3.7
59	5	26/6/2019-03:04:08	17	26.20	59.00	25.20	56.00	3.7
60	0	26/6/2019-03:09:46	11	26.20	59.00	25.30	56.00	3.7
60	1	26/6/2019-03:09:47	15	26.20	59.00	25.30	56.00	3.7
60	2	26/6/2019-03:09:48	16	26.10	59.00	25.20	56.00	3.7
60	3	26/6/2019-03:09:49	16	26.10	59.00	25.20	56.00	3.7
60	4	26/6/2019-03:09:51	17	26.10	59.00	25.20	56.00	3.7
60	5	26/6/2019-03:09:52	17	26.10	59.00	25.20	56.00	3.7
61	0	26/6/2019-03:15:29	11	26.20	59.00	25.30	56.00	3.7
61	1	26/6/2019-03:15:31	15	26.20	59.00	25.30	56.00	3.7
61	2	26/6/2019-03:15:32	16	26.10	59.00	25.20	56.00	3.7
61	3	26/6/2019-03:15:33	16	26.10	59.00	25.20	56.00	3.7
61	4	26/6/2019-03:15:34	17	26.10	59.00	25.20	56.00	3.7
61	5	26/6/2019-03:15:35	17	26.10	59.00	25.20	56.00	3.7
62	0	26/6/2019-03:21:13	11	26.10	59.00	25.20	56.00	3.7
62	1	26/6/2019-03:21:14	15	26.10	59.00	25.20	56.00	3.7
62	2	26/6/2019-03:21:15	16	26.10	59.00	25.10	56.00	3.7
62	3	26/6/2019-03:21:16	17	26.10	59.00	25.10	56.00	3.7
62	4	26/6/2019-03:21:17	17	26.10	59.00	25.20	56.00	3.7
62	5	26/6/2019-03:21:19	17	26.10	59.00	25.20	56.00	3.7
63	0	26/6/2019-03:26:56	11	26.20	59.00	25.20	56.00	3.7
63	1	26/6/2019-03:26:57	15	26.20	59.00	25.20	56.00	3.7
63	2	26/6/2019-03:26:59	16	26.10	59.00	25.20	57.00	3.7
63	3	26/6/2019-03:27:00	17	26.10	59.00	25.20	57.00	3.7
63	4	26/6/2019-03:27:01	17	26.10	60.00	25.20	57.00	3.7
63	5	26/6/2019-03:27:02	17	26.10	60.00	25.20	57.00	3.7
64	0	26/6/2019-03:32:40	11	26.10	60.00	25.20	56.00	3.7
64	1	26/6/2019-03:32:41	15	26.10	60.00	25.20	56.00	3.7
64	2	26/6/2019-03:32:42	16	26.10	60.00	25.10	57.00	3.7
64	3	26/6/2019-03:32:43	16	26.10	60.00	25.10	57.00	3.7
64	4	26/6/2019-03:32:44	17	26.10	60.00	25.10	56.00	3.7
64	5	26/6/2019-03:32:46	17	26.10	60.00	25.10	56.00	3.7
65	0	26/6/2019-03:38:23	11	26.10	60.00	25.20	57.00	3.7
65	1	26/6/2019-03:38:24	15	26.10	60.00	25.20	57.00	3.7
65	2	26/6/2019-03:38:25	15	26.10	60.00	25.10	57.00	3.7
65	3	26/6/2019-03:38:27	16	26.10	60.00	25.10	57.00	3.7
65	4	26/6/2019-03:38:28	17	26.10	60.00	25.20	57.00	3.7
65	5	26/6/2019-03:38:29	17	26.10	60.00	25.20	57.00	3.7
66	0	26/6/2019-03:44:07	11	26.10	60.00	25.20	57.00	3.7
66	1	26/6/2019-03:44:08	15	26.10	60.00	25.20	57.00	3.7
66	2	26/6/2019-03:44:09	16	26.00	60.00	25.10	57.00	3.7
66	3	26/6/2019-03:44:10	16	26.00	60.00	25.10	57.00	3.7
66	4	26/6/2019-03:44:11	17	26.10	60.00	25.10	57.00	3.7
66	5	26/6/2019-03:44:12	17	26.10	60.00	25.10	57.00	3.7
67	0	26/6/2019-03:49:50	11	26.10	60.00	25.10	57.00	3.7
67	1	26/6/2019-03:49:51	15	26.10	60.00	25.10	57.00	3.7
67	2	26/6/2019-03:49:52	16	26.00	60.00	25.10	57.00	3.7
67	3	26/6/2019-03:49:53	16	26.00	60.00	25.10	57.00	3.7
67	4	26/6/2019-03:49:55	17	26.00	60.00	25.10	57.00	3.7
67	5	26/6/2019-03:49:56	17	26.00	60.00	25.10	57.00	3.7
68	0	26/6/2019-03:55:33	11	26.10	60.00	25.10	57.00	3.7
68	1	26/6/2019-03:55:35	15	26.10	60.00	25.10	57.00	3.7
68	2	26/6/2019-03:55:36	16	26.00	60.00	25.10	57.00	3.7
68	3	26/6/2019-03:55:37	16	26.00	60.00	25.10	57.00	3.7
68	4	26/6/2019-03:55:38	17	26.00	60.00	25.20	57.00	3.7
68	5	26/6/2019-03:55:39	17	26.00	60.00	25.20	57.00	3.7
69	0	26/6/2019-04:01:17	11	26.10	60.00	25.20	57.00	3.7
69	1	26/6/2019-04:01:18	15	26.10	60.00	25.20	57.00	3.7
69	2	26/6/2019-04:01:19	16	26.00	60.00	25.10	57.00	3.7
69	3	26/6/2019-04:01:20	16	26.00	60.00	25.10	57.00	3.7
69	4	26/6/2019-04:01:21	17	26.00	60.00	25.10	57.00	3.7
69	5	26/6/2019-04:01:23	17	26.00	60.00	25.10	57.00	3.7
70	0	26/6/2019-04:07:00	11	26.00	60.00	25.10	57.00	3.7
70	1	26/6/2019-04:07:01	15	26.00	60.00	25.10	57.00	3.7
70	2	26/6/2019-04:07:03	16	26.00	61.00	25.10	57.00	3.7
70	3	26/6/2019-04:07:04	16	26.00	61.00	25.10	57.00	3.7
70	4	26/6/2019-04:07:05	17	26.00	61.00	25.10	57.00	3.7
70	5	26/6/2019-04:07:06	17	26.00	61.00	25.10	57.00	3.7
71	0	26/6/2019-04:12:44	11	26.00	61.00	25.10	57.00	3.7
71	1	26/6/2019-04:12:45	15	26.00	61.00	25.10	57.00	3.7
71	2	26/6/2019-04:12:46	16	25.90	60.00	25.10	57.00	3.7
71	3	26/6/2019-04:12:47	17	25.90	60.00	25.10	57.00	3.7
71	4	26/6/2019-04:12:48	17	26.00	61.00	25.10	57.00	3.7
71	5	26/6/2019-04:12:49	17	26.00	61.00	25.10	57.00	3.7
72	0	26/6/2019-04:18:27	11	26.00	61.00	25.10	57.00	3.7
72	1	26/6/2019-04:18:28	15	26.00	61.00	25.10	57.00	3.7
72	2	26/6/2019-04:18:29	16	26.00	61.00	25.00	58.00	3.7
72	3	26/6/2019-04:18:31	16	26.00	61.00	25.00	58.00	3.7
72	4	26/6/2019-04:18:32	17	26.00	61.00	25.00	58.00	3.7
72	5	26/6/2019-04:18:33	17	26.00	61.00	25.00	58.00	3.7
73	0	26/6/2019-04:24:11	11	26.00	61.00	25.10	58.00	3.7
73	1	26/6/2019-04:24:12	15	26.00	61.00	25.10	58.00	3.7
73	2	26/6/2019-04:24:13	16	25.90	59.00	25.00	57.00	3.7
73	3	26/6/2019-04:24:14	17	25.90	59.00	25.00	57.00	3.7
73	4	26/6/2019-04:24:15	17	25.90	60.00	25.00	57.00	3.7
73	5	26/6/2019-04:24:16	17	25.90	60.00	25.00	57.00	3.7
74	0	26/6/2019-04:29:54	11	25.90	59.00	25.10	57.00	3.7
74	1	26/6/2019-04:29:55	15	25.90	59.00	25.10	57.00	3.7
74	2	26/6/2019-04:29:56	16	25.90	59.00	25.00	57.00	3.7
74	3	26/6/2019-04:29:57	17	25.90	59.00	25.00	57.00	3.7
74	4	26/6/2019-04:29:59	17	26.00	61.00	25.00	57.00	3.7
74	5	26/6/2019-04:30:00	17	26.00	61.00	25.00	57.00	3.7
75	0	26/6/2019-04:35:37	11	25.90	59.00	25.00	57.00	3.7
75	1	26/6/2019-04:35:39	15	25.90	59.00	25.00	57.00	3.7
75	2	26/6/2019-04:35:40	16	25.90	60.00	25.00	57.00	3.7
75	3	26/6/2019-04:35:41	16	25.90	60.00	25.00	57.00	3.7
75	4	26/6/2019-04:35:42	17	25.90	60.00	25.00	58.00	3.7
75	5	26/6/2019-04:35:43	17	25.90	60.00	25.00	58.00	3.7
76	0	26/6/2019-04:41:21	11	25.90	60.00	25.00	58.00	3.7
76	1	26/6/2019-04:41:22	15	25.90	60.00	25.00	58.00	3.7
76	2	26/6/2019-04:41:23	16	25.90	60.00	25.00	58.00	3.7
76	3	26/6/2019-04:41:24	17	25.90	60.00	25.00	58.00	3.7
76	4	26/6/2019-04:41:25	17	25.90	60.00	25.00	58.00	3.7
76	5	26/6/2019-04:41:27	17	25.90	60.00	25.00	58.00	3.7
77	0	26/6/2019-04:47:04	11	25.90	60.00	25.00	58.00	3.7
77	1	26/6/2019-04:47:05	15	25.90	60.00	25.00	58.00	3.7
77	2	26/6/2019-04:47:06	16	25.80	60.00	24.90	58.00	3.7
77	3	26/6/2019-04:47:08	17	25.80	60.00	24.90	58.00	3.7
77	4	26/6/2019-04:47:09	17	25.90	60.00	24.90	58.00	3.7
77	5	26/6/2019-04:47:10	17	25.90	60.00	24.90	58.00	3.7
78	0	26/6/2019-04:52:48	11	25.90	60.00	25.00	58.00	3.7
78	1	26/6/2019-04:52:49	15	25.90	60.00	25.00	58.00	3.7
78	2	26/6/2019-04:52:50	16	25.80	60.00	24.90	58.00	3.7
78	3	26/6/2019-04:52:51	17	25.80	60.00	24.90	58.00	3.7
78	4	26/6/2019-04:52:52	17	25.90	61.00	24.90	58.00	3.7
78	5	26/6/2019-04:52:53	17	25.90	61.00	24.90	58.00	3.7
79	0	26/6/2019-04:58:31	11	25.90	61.00	24.90	58.00	3.7
79	1	26/6/2019-04:58:32	15	25.90	61.00	24.90	58.00	3.7
79	2	26/6/2019-04:58:33	16	25.80	60.00	25.00	58.00	3.7
79	3	26/6/2019-04:58:34	17	25.80	60.00	25.00	58.00	3.7
79	4	26/6/2019-04:58:36	17	25.80	60.00	25.00	58.00	3.7
79	5	26/6/2019-04:58:37	17	25.80	60.00	25.00	58.00	3.7
80	0	26/6/2019-05:04:14	12	25.90	60.00	25.00	58.00	3.7
80	1	26/6/2019-05:04:15	15	25.90	60.00	25.00	58.00	3.7
80	2	26/6/2019-05:04:17	16	25.80	60.00	24.90	58.00	3.7
80	3	26/6/2019-05:04:18	17	25.80	60.00	24.90	58.00	3.7
80	4	26/6/2019-05:04:19	17	25.80	60.00	24.90	58.00	3.7
80	5	26/6/2019-05:04:20	18	25.80	60.00	24.90	58.00	3.7
81	0	26/6/2019-05:09:58	13	25.80	60.00	25.00	58.00	3.7
81	1	26/6/2019-05:09:59	17	25.80	60.00	25.00	58.00	3.6
81	2	26/6/2019-05:10:00	17	25.80	60.00	24.90	58.00	3.6
81	3	26/6/2019-05:10:01	18	25.80	60.00	24.90	58.00	3.7
81	4	26/6/2019-05:10:02	19	25.80	60.00	24.90	58.00	3.7
81	5	26/6/2019-05:10:03	19	25.80	60.00	24.90	58.00	3.7
82	0	26/6/2019-05:15:41	16	25.80	60.00	24.90	58.00	3.7
82	1	26/6/2019-05:15:42	21	25.80	60.00	24.90	58.00	3.7
82	2	26/6/2019-05:15:43	21	25.80	60.00	24.90	58.00	3.7
82	3	26/6/2019-05:15:45	22	25.80	60.00	24.90	58.00	3.7
82	4	26/6/2019-05:15:46	22	25.80	60.00	24.90	58.00	3.7
82	5	26/6/2019-05:15:47	22	25.80	60.00	24.90	58.00	3.7
83	0	26/6/2019-05:21:24	22	25.80	60.00	25.00	58.00	3.7
83	1	26/6/2019-05:21:26	27	25.80	60.00	25.00	58.00	3.7
83	2	26/6/2019-05:21:27	27	25.70	60.00	24.90	58.00	3.6
83	3	26/6/2019-05:21:28	28	25.70	60.00	24.90	58.00	3.6
83	4	26/6/2019-05:21:29	28	25.70	61.00	24.90	58.00	3.6
83	5	26/6/2019-05:21:30	28	25.70	61.00	24.90	58.00	3.7
84	0	26/6/2019-05:27:08	29	25.80	61.00	24.90	58.00	3.7
84	1	26/6/2019-05:27:09	33	25.80	61.00	24.90	58.00	3.6
84	2	26/6/2019-05:27:10	34	25.70	61.00	24.80	58.00	3.7
84	3	26/6/2019-05:27:11	34	25.70	61.00	24.80	58.00	3.7
84	4	26/6/2019-05:27:12	34	25.70	61.00	24.90	58.00	3.6
84	5	26/6/2019-05:27:14	34	25.70	61.00	24.90	58.00	3.7
85	0	26/6/2019-05:32:51	36	25.80	61.00	24.90	58.00	3.7
85	1	26/6/2019-05:32:52	41	25.80	61.00	24.90	58.00	3.6
85	2	26/6/2019-05:32:53	41	25.70	60.00	24.80	58.00	3.7
85	3	26/6/2019-05:32:55	41	25.70	60.00	24.80	58.00	3.7
85	4	26/6/2019-05:32:56	41	25.70	61.00	24.90	58.00	3.7
85	5	26/6/2019-05:32:57	41	25.70	61.00	24.90	58.00	3.7
86	0	26/6/2019-05:38:34	43	25.70	60.00	24.90	58.00	3.7
86	1	26/6/2019-05:38:36	47	25.70	60.00	24.90	58.00	3.6
86	2	26/6/2019-05:38:37	47	25.60	61.00	24.80	58.00	3.6
86	3	26/6/2019-05:38:38	47	25.60	61.00	24.80	58.00	3.6
86	4	26/6/2019-05:38:39	47	25.70	61.00	24.80	58.00	3.7
86	5	26/6/2019-05:38:40	48	25.70	61.00	24.80	58.00	3.7
87	0	26/6/2019-05:44:18	45	25.70	61.00	24.90	58.00	3.7
87	1	26/6/2019-05:44:19	49	25.70	61.00	24.90	58.00	3.7
87	2	26/6/2019-05:44:20	50	25.60	61.00	24.70	59.00	3.6
87	3	26/6/2019-05:44:21	50	25.60	61.00	24.70	59.00	3.6
87	4	26/6/2019-05:44:22	50	25.60	61.00	24.80	58.00	3.6
87	5	26/6/2019-05:44:24	50	25.60	61.00	24.80	58.00	3.6
88	0	26/6/2019-05:50:01	54	25.70	61.00	24.70	58.00	3.7
88	1	26/6/2019-05:50:02	58	25.70	61.00	24.70	58.00	3.6
88	2	26/6/2019-05:50:03	58	25.60	61.00	24.70	59.00	3.7
88	3	26/6/2019-05:50:05	58	25.60	61.00	24.70	59.00	3.7
88	4	26/6/2019-05:50:06	58	25.70	61.00	24.70	59.00	3.7
88	5	26/6/2019-05:50:07	58	25.70	61.00	24.70	59.00	3.7
89	0	26/6/2019-05:55:44	60	25.70	61.00	24.90	58.00	3.7
89	1	26/6/2019-05:55:46	64	25.70	61.00	24.90	58.00	3.6
89	2	26/6/2019-05:55:47	64	25.60	61.00	24.70	59.00	3.6
89	3	26/6/2019-05:55:48	64	25.60	61.00	24.70	59.00	3.7
89	4	26/6/2019-05:55:49	64	25.60	61.00	24.70	59.00	3.7
89	5	26/6/2019-05:55:50	64	25.60	61.00	24.70	59.00	3.7
90	0	26/6/2019-06:01:28	62	25.70	61.00	24.70	59.00	3.7
90	1	26/6/2019-06:01:29	66	25.70	61.00	24.70	59.00	3.7
90	2	26/6/2019-06:01:30	66	25.60	61.00	24.70	59.00	3.6
90	3	26/6/2019-06:01:31	66	25.60	61.00	24.70	59.00	3.6
90	4	26/6/2019-06:01:32	66	25.60	61.00	24.70	59.00	3.6
90	5	26/6/2019-06:01:34	66	25.60	61.00	24.70	59.00	3.6
91	0	26/6/2019-06:07:11	67	25.60	61.00	24.70	59.00	3.6
91	1	26/6/2019-06:07:12	71	25.60	61.00	24.70	59.00	3.6
91	2	26/6/2019-06:07:13	71	25.60	61.00	24.70	59.00	3.7
91	3	26/6/2019-06:07:15	71	25.60	61.00	24.70	59.00	3.7
91	4	26/6/2019-06:07:16	71	25.60	61.00	24.70	59.00	3.7
91	5	26/6/2019-06:07:17	71	25.60	61.00	24.70	59.00	3.7
92	0	26/6/2019-06:12:54	73	25.60	61.00	24.70	59.00	3.7
92	1	26/6/2019-06:12:56	77	25.60	61.00	24.70	59.00	3.6
92	2	26/6/2019-06:12:57	77	25.60	61.00	24.60	59.00	3.6
92	3	26/6/2019-06:12:58	77	25.60	61.00	24.60	59.00	3.6
92	4	26/6/2019-06:12:59	77	25.60	61.00	24.70	59.00	3.6
92	5	26/6/2019-06:13:00	77	25.60	61.00	24.70	59.00	3.7
93	0	26/6/2019-06:18:38	87	25.70	61.00	24.70	59.00	3.7
93	1	26/6/2019-06:18:39	91	25.70	61.00	24.70	59.00	3.6
93	2	26/6/2019-06:18:40	91	25.60	61.00	24.60	60.00	3.6
93	3	26/6/2019-06:18:41	91	25.60	61.00	24.60	60.00	3.6
93	4	26/6/2019-06:18:42	91	25.60	62.00	24.60	59.00	3.6
93	5	26/6/2019-06:18:44	91	25.60	62.00	24.60	59.00	3.6
94	0	26/6/2019-06:24:21	83	25.60	61.00	24.70	59.00	3.7
94	1	26/6/2019-06:24:22	87	25.60	61.00	24.70	59.00	3.6
94	2	26/6/2019-06:24:23	87	25.50	61.00	24.60	59.00	3.6
94	3	26/6/2019-06:24:25	87	25.50	61.00	24.60	59.00	3.7
94	4	26/6/2019-06:24:26	87	25.60	61.00	24.70	59.00	3.6
94	5	26/6/2019-06:24:27	87	25.60	61.00	24.70	59.00	3.7
95	0	26/6/2019-06:30:04	117	25.60	61.00	24.70	59.00	3.7
95	1	26/6/2019-06:30:06	120	25.60	61.00	24.70	59.00	3.6
95	2	26/6/2019-06:30:07	120	25.50	61.00	24.60	59.00	3.6
95	3	26/6/2019-06:30:08	120	25.50	61.00	24.60	59.00	3.6
95	4	26/6/2019-06:30:09	120	25.60	62.00	24.60	59.00	3.6
95	5	26/6/2019-06:30:10	120	25.60	62.00	24.60	59.00	3.6
96	0	26/6/2019-06:35:48	92	25.50	62.00	24.70	59.00	3.7
96	1	26/6/2019-06:35:49	95	25.50	62.00	24.70	59.00	3.6
96	2	26/6/2019-06:35:50	95	25.50	62.00	24.60	60.00	3.6
96	3	26/6/2019-06:35:51	95	25.50	62.00	24.60	60.00	3.6
96	4	26/6/2019-06:35:52	95	25.50	62.00	24.60	59.00	3.6
96	5	26/6/2019-06:35:54	95	25.50	62.00	24.60	59.00	3.6
97	0	26/6/2019-06:41:31	91	25.50	62.00	24.60	59.00	3.7
97	1	26/6/2019-06:41:32	95	25.50	62.00	24.60	59.00	3.6
97	2	26/6/2019-06:41:33	95	25.50	62.00	24.60	60.00	3.6
97	3	26/6/2019-06:41:35	95	25.50	62.00	24.60	60.00	3.7
97	4	26/6/2019-06:41:36	96	25.50	62.00	24.60	60.00	3.6
97	5	26/6/2019-06:41:37	96	25.50	62.00	24.60	60.00	3.6
98	0	26/6/2019-06:47:14	149	25.60	62.00	24.60	59.00	3.7
98	1	26/6/2019-06:47:16	152	25.60	62.00	24.60	59.00	3.6
98	2	26/6/2019-06:47:17	152	25.50	62.00	24.60	60.00	3.6
98	3	26/6/2019-06:47:18	152	25.50	62.00	24.60	60.00	3.6
98	4	26/6/2019-06:47:19	152	25.50	62.00	24.60	60.00	3.6
98	5	26/6/2019-06:47:20	152	25.50	62.00	24.60	60.00	3.6
99	0	26/6/2019-06:52:58	156	25.50	62.00	24.60	60.00	3.7
99	1	26/6/2019-06:52:59	158	25.50	62.00	24.60	60.00	3.6
99	2	26/6/2019-06:53:00	159	25.50	62.00	24.60	60.00	3.6
99	3	26/6/2019-06:53:01	158	25.50	62.00	24.60	60.00	3.6
99	4	26/6/2019-06:53:02	158	25.50	62.00	24.60	60.00	3.6
99	5	26/6/2019-06:53:04	158	25.50	62.00	24.60	60.00	3.6
100	0	26/6/2019-06:58:41	164	25.50	62.00	24.60	60.00	3.6
100	1	26/6/2019-06:58:42	166	25.50	62.00	24.60	60.00	3.6
100	2	26/6/2019-06:58:44	166	25.50	62.00	24.50	60.00	3.6
100	3	26/6/2019-06:58:45	166	25.50	62.00	24.50	60.00	3.7
100	4	26/6/2019-06:58:46	166	25.50	62.00	24.60	60.00	3.6
100	5	26/6/2019-06:58:47	166	25.50	62.00	24.60	60.00	3.6
101	0	26/6/2019-07:04:25	192	25.50	62.00	24.60	60.00	3.7
101	1	26/6/2019-07:04:26	194	25.50	62.00	24.60	60.00	3.6
101	2	26/6/2019-07:04:27	194	25.40	62.00	24.60	60.00	3.6
101	3	26/6/2019-07:04:28	194	25.40	62.00	24.60	60.00	3.6
101	4	26/6/2019-07:04:29	194	25.50	62.00	24.60	60.00	3.6
101	5	26/6/2019-07:04:30	195	25.50	62.00	24.60	60.00	3.6
102	0	26/6/2019-07:10:08	288	25.50	62.00	24.60	60.00	3.6
102	1	26/6/2019-07:10:09	289	25.50	62.00	24.60	60.00	3.6
102	2	26/6/2019-07:10:10	289	25.40	62.00	24.50	60.00	3.6
102	3	26/6/2019-07:10:11	289	25.40	62.00	24.50	60.00	3.6
102	4	26/6/2019-07:10:13	290	25.50	63.00	24.50	60.00	3.6
102	5	26/6/2019-07:10:14	290	25.50	63.00	24.50	60.00	3.6
103	0	26/6/2019-07:15:51	401	25.50	63.00	24.50	60.00	3.7
103	1	26/6/2019-07:15:52	402	25.50	63.00	24.50	60.00	3.6
103	2	26/6/2019-07:15:54	402	25.40	63.00	24.50	60.00	3.6
103	3	26/6/2019-07:15:55	403	25.40	63.00	24.50	60.00	3.6
103	4	26/6/2019-07:15:56	403	25.50	63.00	24.50	60.00	3.6
103	5	26/6/2019-07:15:57	403	25.50	63.00	24.50	60.00	3.6
104	0	26/6/2019-07:21:35	438	25.50	63.00	24.50	60.00	3.6
104	1	26/6/2019-07:21:36	438	25.50	63.00	24.50	60.00	3.6
104	2	26/6/2019-07:21:37	438	25.40	63.00	24.50	61.00	3.6
104	3	26/6/2019-07:21:38	438	25.40	63.00	24.50	61.00	3.6
104	4	26/6/2019-07:21:39	438	25.40	63.00	24.50	61.00	3.6
104	5	26/6/2019-07:21:40	438	25.40	63.00	24.50	61.00	3.6
105	0	26/6/2019-07:27:18	420	25.50	63.00	24.50	61.00	3.6
105	1	26/6/2019-07:27:19	420	25.50	63.00	24.50	61.00	3.6
105	2	26/6/2019-07:27:20	420	25.40	63.00	24.50	61.00	3.6
105	3	26/6/2019-07:27:21	420	25.40	63.00	24.50	61.00	3.6
105	4	26/6/2019-07:27:23	420	25.50	63.00	24.50	61.00	3.6
105	5	26/6/2019-07:27:24	421	25.50	63.00	24.50	61.00	3.6
106	0	26/6/2019-07:33:01	394	25.50	63.00	24.50	61.00	3.6
106	1	26/6/2019-07:33:03	394	25.50	63.00	24.50	61.00	3.6
106	2	26/6/2019-07:33:04	395	25.50	63.00	24.50	61.00	3.6
106	3	26/6/2019-07:33:05	395	25.50	63.00	24.50	61.00	3.6
106	4	26/6/2019-07:33:06	394	25.50	63.00	24.50	61.00	3.6
106	5	26/6/2019-07:33:07	394	25.50	63.00	24.50	61.00	3.6
107	0	26/6/2019-07:38:45	376	25.50	63.00	24.60	61.00	3.6
107	1	26/6/2019-07:38:46	376	25.50	63.00	24.60	61.00	3.6
107	2	26/6/2019-07:38:47	376	25.40	63.00	24.50	61.00	3.6
107	3	26/6/2019-07:38:48	376	25.40	63.00	24.50	61.00	3.6
107	4	26/6/2019-07:38:49	376	25.50	63.00	24.50	61.00	3.6
107	5	26/6/2019-07:38:50	376	25.50	63.00	24.50	61.00	3.6
108	0	26/6/2019-07:44:28	394	25.50	63.00	24.60	61.00	3.7
108	1	26/6/2019-07:44:29	394	25.50	63.00	24.60	61.00	3.6
108	2	26/6/2019-07:44:30	394	25.50	63.00	24.50	61.00	3.6
108	3	26/6/2019-07:44:32	394	25.50	63.00	24.50	61.00	3.6
108	4	26/6/2019-07:44:33	394	25.50	63.00	24.50	61.00	3.6
108	5	26/6/2019-07:44:34	393	25.50	63.00	24.50	61.00	3.6
109	0	26/6/2019-07:50:11	403	25.50	63.00	24.60	61.00	3.6
109	1	26/6/2019-07:50:13	404	25.50	63.00	24.60	61.00	3.6
109	2	26/6/2019-07:50:14	404	25.50	63.00	24.50	61.00	3.6
109	3	26/6/2019-07:50:15	404	25.50	63.00	24.50	61.00	3.6
109	4	26/6/2019-07:50:16	404	25.60	63.00	24.50	61.00	3.6
109	5	26/6/2019-07:50:17	404	25.60	63.00	24.50	61.00	3.6
110	0	26/6/2019-07:55:55	396	25.50	63.00	24.60	61.00	3.7
110	1	26/6/2019-07:55:56	396	25.50	63.00	24.60	61.00	3.6
110	2	26/6/2019-07:55:57	396	25.50	63.00	24.50	61.00	3.6
110	3	26/6/2019-07:55:58	396	25.50	63.00	24.50	61.00	3.6
110	4	26/6/2019-07:55:59	396	25.50	64.00	24.60	61.00	3.6
110	5	26/6/2019-07:56:01	396	25.50	64.00	24.60	61.00	3.6
111	0	26/6/2019-08:01:38	378	25.60	64.00	24.60	61.00	3.6
111	1	26/6/2019-08:01:39	380	25.60	64.00	24.60	61.00	3.6
111	2	26/6/2019-08:01:40	380	25.40	63.00	24.60	61.00	3.6
111	3	26/6/2019-08:01:42	381	25.40	63.00	24.60	61.00	3.6
111	4	26/6/2019-08:01:43	381	25.50	64.00	24.60	61.00	3.6
111	5	26/6/2019-08:01:44	383	25.50	64.00	24.60	61.00	3.6
112	0	26/6/2019-08:07:22	373	25.50	64.00	24.60	61.00	3.6
112	1	26/6/2019-08:07:23	374	25.50	64.00	24.60	61.00	3.6
112	2	26/6/2019-08:07:24	375	25.50	63.00	24.60	62.00	3.6
112	3	26/6/2019-08:07:25	375	25.50	63.00	24.60	62.00	3.6
112	4	26/6/2019-08:07:26	375	25.50	64.00	24.60	61.00	3.6
112	5	26/6/2019-08:07:27	375	25.50	64.00	24.60	61.00	3.6
113	0	26/6/2019-08:13:05	367	25.60	64.00	24.60	61.00	3.7
113	1	26/6/2019-08:13:06	367	25.60	64.00	24.60	61.00	3.6
113	2	26/6/2019-08:13:07	367	25.50	64.00	24.60	62.00	3.6
113	3	26/6/2019-08:13:08	367	25.50	64.00	24.60	62.00	3.6
113	4	26/6/2019-08:13:09	367	25.50	64.00	24.60	62.00	3.7
113	5	26/6/2019-08:13:11	367	25.50	64.00	24.60	62.00	3.6
114	0	26/6/2019-08:18:48	355	25.60	64.00	24.60	62.00	3.6
114	1	26/6/2019-08:18:49	356	25.60	64.00	24.60	62.00	3.6
114	2	26/6/2019-08:18:50	356	25.50	64.00	24.60	62.00	3.6
114	3	26/6/2019-08:18:52	356	25.50	64.00	24.60	62.00	3.6
114	4	26/6/2019-08:18:53	356	25.60	64.00	24.60	62.00	3.6
114	5	26/6/2019-08:18:54	356	25.60	64.00	24.60	62.00	3.6
115	0	26/6/2019-08:24:32	346	25.60	64.00	24.60	62.00	3.7
115	1	26/6/2019-08:24:33	347	25.60	64.00	24.60	62.00	3.7
115	2	26/6/2019-08:24:34	347	25.60	64.00	24.60	62.00	3.6
115	3	26/6/2019-08:24:35	346	25.60	64.00	24.60	62.00	3.6
115	4	26/6/2019-08:24:36	346	25.60	64.00	24.60	62.00	3.6
115	5	26/6/2019-08:24:37	346	25.60	64.00	24.60	62.00	3.6
116	0	26/6/2019-08:30:15	334	25.60	64.00	24.70	62.00	3.6
116	1	26/6/2019-08:30:16	333	25.60	64.00	24.70	62.00	3.6
116	2	26/6/2019-08:30:17	333	25.60	64.00	24.60	62.00	3.6
116	3	26/6/2019-08:30:18	332	25.60	64.00	24.60	62.00	3.6
116	4	26/6/2019-08:30:20	332	25.60	64.00	24.60	62.00	3.6
116	5	26/6/2019-08:30:21	332	25.60	64.00	24.60	62.00	3.6
117	0	26/6/2019-08:35:58	325	25.60	64.00	24.70	62.00	3.6
117	1	26/6/2019-08:35:59	326	25.60	64.00	24.70	62.00	3.6
117	2	26/6/2019-08:36:01	325	25.60	64.00	24.60	62.00	3.6
117	3	26/6/2019-08:36:02	326	25.60	64.00	24.60	62.00	3.6
117	4	26/6/2019-08:36:03	326	25.60	64.00	24.60	62.00	3.6
117	5	26/6/2019-08:36:04	326	25.60	64.00	24.60	62.00	3.6
118	0	26/6/2019-08:41:42	317	25.60	64.00	24.60	62.00	3.7
118	1	26/6/2019-08:41:43	318	25.60	64.00	24.60	62.00	3.6
118	2	26/6/2019-08:41:44	318	25.60	64.00	24.70	62.00	3.6
118	3	26/6/2019-08:41:45	318	25.60	64.00	24.70	62.00	3.6
118	4	26/6/2019-08:41:46	318	25.70	64.00	24.70	61.00	3.6
118	5	26/6/2019-08:41:47	318	25.70	64.00	24.70	61.00	3.6
119	0	26/6/2019-08:47:25	308	25.70	64.00	24.70	62.00	3.6
